2019-09-01 09:45:00,staplers,7,SFO1
2019-09-01 09:45:00,post-its,10,SEA
2019-09-01 09:45:00,markers,8,SFO2
2019-09-01 09:47:00,markers,10,SFO3
2019-09-01 09:47:00,staplers,8,BOS
2019-09-01 09:47:00,staplers,6,NYC
2019-09-01 09:47:00,markers,7,SFO2
2019-09-01 09:47:00,staplers,6,BOS
2019-09-01 09:51:00,staplers,9,SEA
2019-09-01 09:52:00,dry-eraser,7,SFO2
2019-09-01 09:55:00,dry-eraser,10,SFO2
2019-09-01 09:55:00,dry-eraser,7,NYC
2019-09-01 09:55:00,markers,8,SFO2
2019-09-01 09:57:00,markers,8,LAX
2019-09-01 09:57:00,markers,7,BOS
2019-09-01 09:57:00,post-its,8,SEA
2019-09-01 09:57:00,post-its,10,SEA
2019-09-01 09:57:00,staplers,7,SFO2
2019-09-01 09:57:00,staplers,6,LAX
2019-09-01 09:57:00,dry-eraser,9,SFO1
2019-09-01 09:57:00,staplers,6,SFO3
2019-09-01 09:58:00,post-its,9,SFO1
2019-09-01 09:58:00,markers,9,SFO1
2019-09-01 09:58:00,markers,9,SFO1
2019-09-01 09:58:00,dry-eraser,6,SFO3
2019-09-01 09:58:00,staplers,9,SFO1
2019-09-01 09:58:00,markers,7,SFO2
2019-09-01 09:59:00,markers,6,SEA
2019-09-01 09:59:00,markers,7,BOS
2019-09-01 09:59:00,markers,9,SFO3
2019-09-01 09:59:00,staplers,9,SFO2
2019-09-01 09:59:00,staplers,9,NYC
2019-09-01 09:59:00,post-its,6,SFO2
2019-09-01 09:59:00,markers,7,BOS
2019-09-01 09:59:00,markers,7,LAX
2019-09-01 09:59:00,markers,10,BOS
2019-09-01 10:00:00,dry-eraser,7,SEA
2019-09-01 10:00:00,markers,8,SFO3
2019-09-01 10:00:00,staplers,7,LAX
2019-09-01 10:00:00,staplers,6,SFO1
2019-09-01 10:01:00,staplers,6,SFO2
2019-09-01 10:01:00,dry-eraser,6,NYC
2019-09-01 10:01:00,markers,8,SFO2
2019-09-01 10:01:00,post-its,7,SEA
2019-09-01 10:01:00,dry-eraser,8,SFO2
2019-09-01 10:02:00,dry-eraser,6,SFO2
2019-09-01 10:02:00,markers,10,SFO1
2019-09-01 10:02:00,dry-eraser,6,BOS
2019-09-01 10:02:00,dry-eraser,6,SFO1
2019-09-01 10:02:00,markers,10,LAX
2019-09-01 10:02:00,staplers,10,LAX
2019-09-01 10:02:00,markers,6,SFO3
2019-09-01 10:04:00,markers,9,NYC
2019-09-01 10:04:00,staplers,6,SFO2
2019-09-01 10:10:00,post-its,9,BOS
2019-09-01 10:10:00,post-its,7,SFO1
2019-09-01 10:10:00,staplers,10,LAX
2019-09-01 10:11:00,post-its,8,SEA
2019-09-01 10:11:00,post-its,6,SEA
2019-09-01 10:11:00,post-its,8,SFO3
2019-09-01 10:11:00,staplers,6,LAX
2019-09-01 10:11:00,markers,7,SFO3
2019-09-01 10:12:00,post-its,6,SEA
2019-09-01 10:14:00,staplers,6,LAX
2019-09-01 10:14:00,post-its,6,SFO3
2019-09-01 10:14:00,dry-eraser,9,SFO3
2019-09-01 10:14:00,staplers,6,BOS
2019-09-01 10:14:00,dry-eraser,8,SFO3
2019-09-01 10:14:00,dry-eraser,9,LAX
2019-09-01 10:14:00,post-its,6,SFO3
2019-09-01 10:14:00,dry-eraser,8,LAX
2019-09-01 10:14:00,post-its,10,SFO2
2019-09-01 10:14:00,dry-eraser,8,LAX
2019-09-01 10:14:00,dry-eraser,10,BOS
2019-09-01 10:15:00,markers,7,SFO1
2019-09-01 10:15:00,dry-eraser,6,SFO3
2019-09-01 10:15:00,dry-eraser,10,SFO3
2019-09-01 10:15:00,post-its,8,BOS
2019-09-01 10:15:00,dry-eraser,6,BOS
2019-09-01 10:15:00,dry-eraser,6,SEA
2019-09-01 10:15:00,markers,6,SFO3
2019-09-01 10:15:00,markers,9,NYC
2019-09-01 10:17:00,staplers,10,SFO3
2019-09-01 10:17:00,markers,9,SFO1
2019-09-01 10:17:00,dry-eraser,6,SFO1
2019-09-01 10:19:00,staplers,7,BOS
2019-09-01 10:19:00,dry-eraser,6,SFO2
2019-09-01 10:19:00,staplers,7,SFO1
2019-09-01 10:19:00,dry-eraser,8,LAX
2019-09-01 10:19:00,markers,9,SFO2
2019-09-01 10:21:00,post-its,10,BOS
2019-09-01 10:22:00,dry-eraser,7,NYC
2019-09-01 10:22:00,post-its,9,LAX
2019-09-01 10:22:00,dry-eraser,9,SFO2
2019-09-01 10:22:00,markers,8,LAX
2019-09-01 10:22:00,dry-eraser,8,SFO3
2019-09-01 10:23:00,post-its,7,NYC
2019-09-01 10:24:00,staplers,8,LAX
2019-09-01 10:24:00,markers,7,LAX
2019-09-01 10:24:00,dry-eraser,7,SEA
2019-09-01 10:25:00,dry-eraser,6,SFO1
2019-09-01 10:25:00,dry-eraser,8,SFO3
2019-09-01 10:25:00,post-its,10,SFO3
2019-09-01 10:25:00,post-its,7,SFO2
2019-09-01 10:27:00,staplers,9,SFO2
2019-09-01 10:27:00,dry-eraser,8,BOS
2019-09-01 10:27:00,post-its,10,SFO3
2019-09-01 10:27:00,dry-eraser,8,SEA
2019-09-01 10:31:00,post-its,10,SFO1
2019-09-01 10:31:00,markers,7,SFO2
2019-09-01 10:31:00,dry-eraser,7,SEA
2019-09-01 10:31:00,staplers,9,NYC
2019-09-01 10:31:00,staplers,10,BOS
2019-09-01 10:31:00,markers,8,SFO2
2019-09-01 10:31:00,dry-eraser,8,SFO3
2019-09-01 10:31:00,staplers,8,SFO1
2019-09-01 10:31:00,staplers,8,SEA
2019-09-01 10:31:00,staplers,6,SFO1
2019-09-01 10:31:00,dry-eraser,9,SFO3
2019-09-01 10:33:00,post-its,9,NYC
2019-09-01 10:33:00,staplers,6,SEA
2019-09-01 10:33:00,staplers,6,SFO2
2019-09-01 10:33:00,post-its,7,SFO3
2019-09-01 10:33:00,post-its,9,SEA
2019-09-01 10:33:00,dry-eraser,8,NYC
2019-09-01 10:33:00,staplers,8,SFO3
2019-09-01 10:33:00,staplers,9,SEA
2019-09-01 10:33:00,post-its,7,BOS
2019-09-01 10:36:00,post-its,9,SFO3
2019-09-01 10:37:00,post-its,9,LAX
2019-09-01 10:37:00,staplers,10,SFO3
2019-09-01 10:37:00,dry-eraser,7,LAX
2019-09-01 10:37:00,dry-eraser,6,NYC
2019-09-01 10:37:00,staplers,7,SFO2
2019-09-01 10:37:00,markers,6,SFO2
2019-09-01 10:37:00,markers,10,SFO2
2019-09-01 10:37:00,dry-eraser,8,SEA
2019-09-01 10:37:00,staplers,7,NYC
2019-09-01 10:37:00,markers,6,SFO3
2019-09-01 10:37:00,markers,7,SEA
2019-09-01 10:37:00,staplers,8,BOS
2019-09-01 10:38:00,staplers,10,SEA
2019-09-01 10:38:00,dry-eraser,6,LAX
2019-09-01 10:38:00,post-its,9,SEA
2019-09-01 10:38:00,dry-eraser,10,SFO2
2019-09-01 10:38:00,staplers,8,SFO3
2019-09-01 10:40:00,markers,6,NYC
2019-09-01 10:40:00,markers,8,NYC
2019-09-01 10:40:00,markers,7,BOS
2019-09-01 10:40:00,markers,10,SFO3
2019-09-01 10:40:00,dry-eraser,7,LAX
2019-09-01 10:40:00,staplers,7,SFO2
2019-09-01 10:42:00,dry-eraser,10,BOS
2019-09-01 10:42:00,post-its,7,BOS
2019-09-01 10:43:00,dry-eraser,8,SFO3
2019-09-01 10:44:00,post-its,6,NYC
2019-09-01 10:48:00,staplers,6,SFO1
2019-09-01 10:48:00,markers,9,BOS
2019-09-01 10:48:00,staplers,9,BOS
2019-09-01 10:48:00,staplers,10,SFO1
2019-09-01 10:48:00,staplers,9,LAX
2019-09-01 10:51:00,dry-eraser,7,SEA
2019-09-01 10:51:00,staplers,6,LAX
2019-09-01 10:51:00,dry-eraser,9,SEA
2019-09-01 10:51:00,staplers,7,SFO3
2019-09-01 10:53:00,dry-eraser,7,SFO1
2019-09-01 10:53:00,staplers,6,SEA
2019-09-01 10:53:00,post-its,7,SFO2
2019-09-01 10:54:00,staplers,8,SFO1
2019-09-01 10:54:00,staplers,10,SEA
2019-09-01 10:54:00,post-its,8,LAX
2019-09-01 10:54:00,staplers,9,SEA
2019-09-01 10:54:00,post-its,8,SEA
2019-09-01 10:55:00,markers,10,LAX
2019-09-01 10:55:00,dry-eraser,7,NYC
2019-09-01 10:55:00,post-its,7,BOS
2019-09-01 10:55:00,dry-eraser,10,LAX
2019-09-01 10:56:00,markers,10,SFO1
2019-09-01 10:56:00,post-its,10,SFO2
2019-09-01 10:56:00,post-its,9,BOS
2019-09-01 10:56:00,dry-eraser,9,SFO3
2019-09-01 10:56:00,post-its,6,LAX
2019-09-01 10:56:00,dry-eraser,8,SEA
2019-09-01 10:56:00,staplers,9,LAX
2019-09-01 10:56:00,post-its,10,BOS
2019-09-01 10:56:00,post-its,6,LAX
2019-09-01 11:02:00,post-its,6,SFO1
2019-09-01 11:02:00,markers,7,LAX
2019-09-01 11:02:00,staplers,9,NYC
2019-09-01 11:02:00,post-its,10,NYC
2019-09-01 11:02:00,dry-eraser,8,SFO1
2019-09-01 11:03:00,staplers,7,BOS
2019-09-01 11:03:00,dry-eraser,8,SFO1
2019-09-01 11:03:00,staplers,6,SFO3
2019-09-01 11:03:00,markers,6,SFO3
2019-09-01 11:03:00,staplers,10,BOS
2019-09-01 11:03:00,markers,6,SEA
2019-09-01 11:03:00,dry-eraser,9,BOS
2019-09-01 11:03:00,dry-eraser,7,SEA
2019-09-01 11:03:00,markers,7,SFO2
2019-09-01 11:03:00,staplers,8,SFO1
2019-09-01 11:04:00,dry-eraser,9,SFO1
2019-09-01 11:04:00,markers,10,SEA
2019-09-01 11:04:00,dry-eraser,7,SEA
2019-09-01 11:04:00,markers,10,SFO3
2019-09-01 11:05:00,post-its,10,BOS
2019-09-01 11:06:00,markers,10,LAX
2019-09-01 11:06:00,post-its,6,SFO1
2019-09-01 11:06:00,dry-eraser,10,SEA
2019-09-01 11:06:00,markers,6,SEA
2019-09-01 11:06:00,post-its,6,SFO1
2019-09-01 11:06:00,markers,10,SFO3
2019-09-01 11:07:00,dry-eraser,7,LAX
2019-09-01 11:08:00,markers,7,SEA
2019-09-01 11:10:00,dry-eraser,6,SFO1
2019-09-01 11:10:00,post-its,8,SFO1
2019-09-01 11:10:00,staplers,8,SFO2
2019-09-01 11:10:00,dry-eraser,9,NYC
2019-09-01 11:10:00,staplers,9,NYC
2019-09-01 11:11:00,staplers,8,SFO2
2019-09-01 11:11:00,post-its,10,SFO3
2019-09-01 11:11:00,markers,7,SFO1
2019-09-01 11:11:00,staplers,7,SFO2
2019-09-01 11:11:00,markers,7,LAX
2019-09-01 11:11:00,post-its,6,SFO2
2019-09-01 11:11:00,markers,8,SFO3
2019-09-01 11:11:00,markers,6,SEA
2019-09-01 11:11:00,markers,10,SFO3
2019-09-01 11:11:00,markers,6,LAX
2019-09-01 11:13:00,markers,7,SFO1
2019-09-01 11:13:00,dry-eraser,6,SFO1
2019-09-01 11:13:00,staplers,6,SFO3
2019-09-01 11:14:00,post-its,7,LAX
2019-09-01 11:15:00,markers,8,SFO3
2019-09-01 11:16:00,post-its,8,SFO3
2019-09-01 11:16:00,markers,8,SFO3
2019-09-01 11:16:00,post-its,10,LAX
2019-09-01 11:18:00,markers,6,SFO3
2019-09-01 11:18:00,post-its,8,SFO1
2019-09-01 11:19:00,staplers,6,SEA
2019-09-01 11:19:00,markers,6,LAX
2019-09-01 11:19:00,staplers,9,SFO1
2019-09-01 11:19:00,staplers,6,SFO1
2019-09-01 11:19:00,post-its,7,LAX
2019-09-01 11:21:00,markers,8,SFO3
2019-09-01 11:21:00,post-its,7,LAX
2019-09-01 11:21:00,staplers,7,SFO2
2019-09-01 11:23:00,staplers,7,SFO2
2019-09-01 11:23:00,staplers,7,BOS
2019-09-01 11:26:00,dry-eraser,6,SFO3
2019-09-01 11:26:00,post-its,8,NYC
2019-09-01 11:26:00,staplers,9,BOS
2019-09-01 11:26:00,post-its,7,SFO1
2019-09-01 11:26:00,dry-eraser,9,NYC
2019-09-01 11:27:00,markers,7,NYC
2019-09-01 11:27:00,dry-eraser,9,BOS
2019-09-01 11:29:00,staplers,6,LAX
2019-09-01 11:31:00,post-its,7,SFO2
2019-09-01 11:31:00,staplers,8,BOS
2019-09-01 11:32:00,post-its,7,NYC
2019-09-01 11:32:00,markers,10,SFO1
2019-09-01 11:32:00,post-its,7,NYC
2019-09-01 11:32:00,post-its,10,LAX
2019-09-01 11:34:00,dry-eraser,7,LAX
2019-09-01 11:34:00,dry-eraser,8,SEA
2019-09-01 11:34:00,markers,8,SFO2
2019-09-01 11:34:00,dry-eraser,7,LAX
2019-09-01 11:35:00,staplers,7,SFO2
2019-09-01 11:35:00,markers,6,NYC
2019-09-01 11:35:00,post-its,6,LAX
2019-09-01 11:37:00,dry-eraser,9,NYC
2019-09-01 11:37:00,post-its,9,LAX
2019-09-01 11:37:00,markers,10,SFO1
2019-09-01 11:37:00,staplers,6,NYC
2019-09-01 11:37:00,markers,7,SFO1
2019-09-01 11:41:00,post-its,6,SFO3
2019-09-01 11:41:00,dry-eraser,8,SEA
2019-09-01 11:41:00,markers,8,BOS
2019-09-01 11:41:00,staplers,8,LAX
2019-09-01 11:41:00,post-its,9,SFO3
2019-09-01 11:42:00,dry-eraser,9,SFO2
2019-09-01 11:42:00,dry-eraser,8,BOS
2019-09-01 11:43:00,markers,10,SEA
2019-09-01 11:43:00,markers,7,LAX
2019-09-01 11:44:00,post-its,7,BOS
2019-09-01 11:44:00,post-its,6,SEA
2019-09-01 11:44:00,post-its,9,SFO3
2019-09-01 11:44:00,post-its,8,LAX
2019-09-01 11:44:00,staplers,8,SFO1
2019-09-01 11:46:00,post-its,10,SFO3
2019-09-01 11:46:00,post-its,6,BOS
2019-09-01 11:46:00,post-its,9,SFO3
2019-09-01 11:46:00,dry-eraser,6,LAX
2019-09-01 11:46:00,markers,6,BOS
2019-09-01 11:46:00,post-its,10,LAX
2019-09-01 11:46:00,staplers,7,BOS
2019-09-01 11:47:00,dry-eraser,8,NYC
2019-09-01 11:47:00,staplers,8,SFO2
2019-09-01 11:47:00,staplers,7,NYC
2019-09-01 11:49:00,staplers,10,BOS
2019-09-01 11:49:00,dry-eraser,8,LAX
2019-09-01 11:49:00,dry-eraser,10,SEA
2019-09-01 11:54:00,markers,10,LAX
2019-09-01 11:54:00,dry-eraser,9,LAX
2019-09-01 11:54:00,post-its,7,SFO2
2019-09-01 11:54:00,staplers,8,BOS
2019-09-01 11:54:00,post-its,9,SFO1
2019-09-01 11:54:00,staplers,9,SFO1
2019-09-01 11:54:00,post-its,9,LAX
2019-09-01 11:54:00,markers,6,SFO1
2019-09-01 11:57:00,staplers,9,SFO3
2019-09-01 11:58:00,markers,9,SFO3
2019-09-01 11:58:00,dry-eraser,8,LAX
2019-09-01 12:01:00,staplers,6,SFO3
2019-09-01 12:01:00,post-its,10,SFO3
2019-09-01 12:01:00,dry-eraser,8,SFO2
2019-09-01 12:01:00,dry-eraser,9,BOS
2019-09-01 12:01:00,markers,7,NYC
2019-09-01 12:01:00,staplers,9,SEA
2019-09-01 12:01:00,post-its,7,NYC
2019-09-01 12:01:00,dry-eraser,9,SEA
2019-09-01 12:04:00,staplers,7,SFO2
2019-09-01 12:04:00,markers,10,BOS
2019-09-01 12:04:00,markers,6,SFO2
2019-09-01 12:04:00,staplers,10,SFO1
2019-09-01 12:04:00,staplers,10,NYC
2019-09-01 12:05:00,dry-eraser,9,SFO1
2019-09-01 12:05:00,post-its,6,SFO2
2019-09-01 12:05:00,markers,9,SFO2
2019-09-01 12:05:00,markers,9,NYC
2019-09-01 12:06:00,markers,8,NYC
2019-09-01 12:06:00,staplers,6,LAX
2019-09-01 12:06:00,staplers,6,SFO1
2019-09-01 12:06:00,dry-eraser,6,SFO1
2019-09-01 12:06:00,markers,6,SFO2
2019-09-01 12:06:00,staplers,7,BOS
2019-09-01 12:06:00,post-its,9,SEA
2019-09-01 12:06:00,post-its,8,NYC
2019-09-01 12:06:00,dry-eraser,7,BOS
2019-09-01 12:07:00,markers,6,NYC
2019-09-01 12:07:00,post-its,10,SEA
2019-09-01 12:08:00,markers,10,SEA
2019-09-01 12:08:00,staplers,9,BOS
2019-09-01 12:08:00,dry-eraser,8,SEA
2019-09-01 12:08:00,dry-eraser,7,SFO3
2019-09-01 12:08:00,dry-eraser,10,LAX
2019-09-01 12:08:00,markers,6,SFO2
2019-09-01 12:08:00,markers,8,SEA
2019-09-01 12:08:00,markers,10,SFO3
2019-09-01 12:08:00,dry-eraser,10,SEA
2019-09-01 12:11:00,post-its,8,SFO1
2019-09-01 12:13:00,post-its,10,SFO1
2019-09-01 12:13:00,dry-eraser,7,SFO3
2019-09-01 12:15:00,dry-eraser,6,SFO2
2019-09-01 12:15:00,dry-eraser,6,SFO3
2019-09-01 12:15:00,staplers,10,SFO1
2019-09-01 12:17:00,post-its,7,SFO1
2019-09-01 12:22:00,dry-eraser,10,SFO1
2019-09-01 12:22:00,markers,7,LAX
2019-09-01 12:22:00,post-its,8,BOS
2019-09-01 12:22:00,dry-eraser,10,SFO2
2019-09-01 12:22:00,post-its,8,SFO1
2019-09-01 12:22:00,dry-eraser,8,SFO1
2019-09-01 12:23:00,staplers,7,SFO1
2019-09-01 12:23:00,post-its,9,LAX
2019-09-01 12:23:00,post-its,7,SEA
2019-09-01 12:23:00,post-its,7,SFO3
2019-09-01 12:23:00,markers,10,SFO1
2019-09-01 12:24:00,post-its,10,NYC
2019-09-01 12:24:00,post-its,9,NYC
2019-09-01 12:26:00,staplers,6,LAX
2019-09-01 12:26:00,dry-eraser,7,SEA
2019-09-01 12:26:00,dry-eraser,7,BOS
2019-09-01 12:26:00,markers,10,LAX
2019-09-01 12:26:00,staplers,9,SEA
2019-09-01 12:26:00,markers,9,SEA
2019-09-01 12:26:00,markers,6,BOS
2019-09-01 12:26:00,post-its,6,SFO3
2019-09-01 12:26:00,dry-eraser,8,SEA
2019-09-01 12:29:00,markers,10,LAX
2019-09-01 12:29:00,dry-eraser,7,LAX
2019-09-01 12:29:00,staplers,6,SEA
2019-09-01 12:29:00,staplers,7,BOS
2019-09-01 12:29:00,staplers,10,SEA
2019-09-01 12:29:00,post-its,7,SEA
2019-09-01 12:29:00,staplers,10,SFO3
2019-09-01 12:31:00,post-its,10,SFO2
2019-09-01 12:31:00,markers,7,NYC
2019-09-01 12:31:00,markers,10,SFO1
2019-09-01 12:31:00,dry-eraser,8,SFO2
2019-09-01 12:31:00,markers,9,SFO2
2019-09-01 12:34:00,markers,6,NYC
2019-09-01 12:34:00,markers,9,SFO2
2019-09-01 12:34:00,post-its,6,NYC
2019-09-01 12:34:00,post-its,8,BOS
2019-09-01 12:34:00,dry-eraser,6,SFO3
2019-09-01 12:35:00,markers,8,LAX
2019-09-01 12:35:00,dry-eraser,6,SFO1
2019-09-01 12:35:00,post-its,8,BOS
2019-09-01 12:35:00,staplers,7,SFO1
2019-09-01 12:35:00,staplers,7,SFO3
2019-09-01 12:36:00,staplers,8,SEA
2019-09-01 12:36:00,markers,6,SFO1
2019-09-01 12:38:00,post-its,6,SFO1
2019-09-01 12:38:00,staplers,6,NYC
2019-09-01 12:38:00,markers,7,LAX
2019-09-01 12:39:00,dry-eraser,10,SFO3
2019-09-01 12:39:00,post-its,10,SEA
2019-09-01 12:39:00,dry-eraser,6,SEA
2019-09-01 12:39:00,staplers,6,NYC
2019-09-01 12:41:00,post-its,10,SFO2
2019-09-01 12:41:00,staplers,6,SEA
2019-09-01 12:42:00,dry-eraser,6,LAX
2019-09-01 12:42:00,dry-eraser,10,SFO2
2019-09-01 12:42:00,post-its,7,SEA
2019-09-01 12:42:00,post-its,10,LAX
2019-09-01 12:42:00,markers,8,BOS
2019-09-01 12:45:00,markers,10,SFO2
2019-09-01 12:45:00,dry-eraser,10,SFO1
2019-09-01 12:45:00,dry-eraser,9,BOS
2019-09-01 12:45:00,dry-eraser,8,NYC
2019-09-01 12:46:00,post-its,8,LAX
2019-09-01 12:46:00,markers,9,SFO2
2019-09-01 12:46:00,staplers,10,SFO2
2019-09-01 12:48:00,markers,8,LAX
2019-09-01 12:48:00,staplers,7,SEA
2019-09-01 12:49:00,markers,9,NYC
2019-09-01 12:49:00,dry-eraser,6,LAX
2019-09-01 12:51:00,dry-eraser,8,SFO2
2019-09-01 12:51:00,post-its,10,NYC
2019-09-01 12:51:00,staplers,7,LAX
2019-09-01 12:51:00,staplers,9,BOS
2019-09-01 12:51:00,post-its,10,NYC
2019-09-01 12:51:00,staplers,8,SFO2
2019-09-01 12:51:00,markers,10,LAX
2019-09-01 12:51:00,dry-eraser,9,SEA
2019-09-01 12:51:00,markers,6,BOS
2019-09-01 12:51:00,dry-eraser,10,LAX
2019-09-01 12:51:00,dry-eraser,10,NYC
2019-09-01 12:51:00,staplers,9,NYC
2019-09-01 12:51:00,post-its,6,SEA
2019-09-01 12:52:00,markers,9,SEA
2019-09-01 12:52:00,dry-eraser,9,BOS
2019-09-01 12:52:00,dry-eraser,7,SFO1
2019-09-01 12:52:00,dry-eraser,8,SFO1
2019-09-01 12:52:00,dry-eraser,6,SFO1
2019-09-01 12:52:00,post-its,8,SFO3
2019-09-01 12:52:00,markers,6,LAX
2019-09-01 12:52:00,dry-eraser,9,SFO3
2019-09-01 12:52:00,staplers,8,SEA
2019-09-01 12:52:00,post-its,10,BOS
2019-09-01 12:52:00,staplers,6,SFO1
2019-09-01 12:52:00,staplers,9,BOS
2019-09-01 12:52:00,staplers,8,LAX
2019-09-01 12:52:00,staplers,6,LAX
2019-09-01 12:52:00,post-its,10,LAX
2019-09-01 12:52:00,staplers,9,BOS
2019-09-01 12:53:00,markers,9,SEA
2019-09-01 12:53:00,dry-eraser,8,SEA
2019-09-01 12:53:00,dry-eraser,6,SEA
2019-09-01 12:53:00,dry-eraser,7,BOS
2019-09-01 12:53:00,markers,9,LAX
2019-09-01 12:53:00,markers,10,NYC
2019-09-01 12:53:00,markers,7,SFO3
2019-09-01 12:53:00,post-its,8,SFO1
